id	subject	predicate	object	relation	knowledge_source
urn:uuid:fddde15c-09dd-47bf-81d1-bfb8b486288f	HP:0000935	biolink:related_to	OBA:0002160	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5213a3cb-ed92-4bde-a8bc-340fb5e1a94b	HP:0000940	biolink:related_to	OBA:VT0004214	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:f1bd0da2-b10f-4696-9761-da1330e14908	HP:0000941	biolink:related_to	OBA:0002161	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:77d74893-f758-4d49-8511-5a4c25cddadd	HP:0000944	biolink:related_to	OBA:VT0000133	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:d7e282a7-6011-40ef-8392-3fc04d12a0e5	HP:0000951	biolink:related_to	OBA:1000459	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:d232b3e3-6e2c-49b4-8c39-7f8391a01d65	HP:0000954	biolink:related_to	OBA:0002164	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5c97eaf2-f4a8-46be-812f-6b4818ac0dd9	HP:0000958	biolink:related_to	OBA:0002165	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:7c5a1f1b-1518-4f39-bec9-a926828a1740	HP:0000962	biolink:related_to	OBA:VT0001219	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:1d3d0b96-266a-493b-9294-c625dd6a0826	HP:0000963	biolink:related_to	OBA:0002168	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:62a9c9e4-a444-45b0-837e-41fb7f084106	HP:0000968	biolink:related_to	OBA:0002169	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:1b70a5c5-ffa3-4d55-a73b-9f12b6cac8da	HP:0000971	biolink:related_to	OBA:VT0000674	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:dbbf13b4-a39b-4547-a2e5-49c3340994bf	HP:0000977	biolink:related_to	OBA:0002172	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:d3f644c8-6588-40ed-8cce-6caf66f08171	HP:0001001	biolink:related_to	OBA:1000023	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:e0e24d67-153a-4a0f-9ca1-64c9bc7bc59b	HP:0001072	biolink:related_to	OBA:0002168	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:dbba6f01-abfa-4f0c-9cae-0fed7e43766b	HP:0001080	biolink:related_to	OBA:1000184	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:d99c5a14-c139-4233-a945-04ee66e291db	HP:0001093	biolink:related_to	OBA:0002181	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:769d4dde-5354-4476-b97d-48d58937ae66	HP:0001099	biolink:related_to	OBA:0002182	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:dc1408b1-2075-4a94-9d40-23ccb2034fb6	HP:0001120	biolink:related_to	OBA:0002104	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:be8bb804-3165-464f-af9a-123a9a851631	HP:0001138	biolink:related_to	OBA:0002184	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:444f252e-5b2f-40c7-ad0e-21bfb4a38747	HP:0001144	biolink:related_to	OBA:2045412	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:42d20469-b7ca-4877-b31e-130fae8c7bc5	HP:0001161	biolink:related_to	OBA:0002934	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:151a8fc7-e19c-42ad-81e3-836f2e0d81f0	HP:0001169	biolink:related_to	OBA:0002187	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0d0fca84-e145-495a-a07b-c4d577c0d7f1	HP:0001172	biolink:related_to	OBA:0005188	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:428dd0cc-509f-412b-8d92-4450e910588b	HP:0001176	biolink:related_to	OBA:0002188	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:fd726b92-3080-488c-a176-f94cf1ba10ed	HP:0001177	biolink:related_to	OBA:0002996	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:2bd9bff5-fc44-4d07-a2fb-2b91080314cf	HP:0001182	biolink:related_to	OBA:0002189	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:11a2ad93-b0d4-4238-aa9b-54854b4f4afd	HP:0001196	biolink:related_to	OBA:0002190	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:96ac6440-0acf-4809-84f4-45780082f754	HP:0001197	biolink:related_to	OBA:1000606	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:f0f6ae59-1a80-48d2-a867-45f7d70a4e75	HP:0001211	biolink:related_to	OBA:1000423	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:85af0a5d-431a-4d55-86ca-6c28b61ef08d	HP:0001230	biolink:related_to	OBA:0002195	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:f6cc8a30-cfb5-42b9-8fd4-788deab61ecd	HP:0001231	biolink:related_to	OBA:1000423	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:ddaa7542-02bf-4072-9de1-d58c313cfa6f	HP:0001251	biolink:related_to	OBA:2060002	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:ef8920fd-9cc0-4896-9f43-0b6f672b187d	HP:0001265	biolink:related_to	OBA:0002200	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b154e733-d30b-443b-9c5a-056c1272a242	HP:0001273	biolink:related_to	OBA:VT0000780	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:cb430d95-e3d8-40b3-ae81-d8b38d1ed21b	HP:0001291	biolink:related_to	OBA:VT0001056	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:7d40bb70-30ba-49d8-93eb-f7e62f43f52a	HP:0001317	biolink:related_to	OBA:VT0000849	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b20f10d3-5156-4493-83f8-8249c33a7c8a	HP:0001324	biolink:related_to	OBA:1000079	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5b5ebe09-8856-4fae-af95-dd3ad163144c	HP:0001331	biolink:related_to	OBA:0002204	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:ca39ed39-039c-4769-adff-3303783b584e	HP:0001347	biolink:related_to	OBA:0002200	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:e7f03494-bce4-4aec-bb37-5152ed9c86a7	HP:0001367	biolink:related_to	OBA:0003754	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5aaad689-7342-4e71-b2f2-c1de750c7832	HP:0001369	biolink:related_to	OBA:0100002	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:6bbd71ad-61fe-42b6-866d-64ab8adf09da	HP:0001371	biolink:related_to	OBA:0002206	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:8ae71837-0481-429f-95b3-c367d5368314	HP:0001385	biolink:related_to	OBA:0002209	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:15fba9f5-3203-4e9a-99ac-51fadd4f3fee	HP:0001392	biolink:related_to	OBA:1000635	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0576fe82-afa3-4e82-a65d-47c0db778990	HP:0001430	biolink:related_to	OBA:VT0010107	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:79716022-4120-4ee4-961c-631398da403e	HP:0001438	biolink:related_to	OBA:1000625	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:e24f193f-99cc-4b5f-bec1-923545396dcf	HP:0001438	biolink:related_to	OBA:2045412	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:17dd7faa-5265-413a-93d8-1b74e2a4029a	HP:0001443	biolink:related_to	OBA:1000644	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:cb7dcc04-f0c3-48fd-8c56-04b78dde3239	HP:0001454	biolink:related_to	OBA:1000171	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:38e327f5-2229-4d45-a17c-029742b7f439	HP:0001465	biolink:related_to	OBA:0002211	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:496c4d80-4ac3-4efb-b4c5-391a00e9afc4	HP:0001507	biolink:related_to	OBA:VT0100007	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:3f8394d9-d39e-44e0-852f-45a2e18096e9	HP:0001508	biolink:related_to	OBA:0002215	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:58a80b37-82a0-4602-bdc7-832b2a12db0d	HP:0001510	biolink:related_to	OBA:0002216	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:e11bec86-afe5-4bd2-a582-894332ec9dad	HP:0001552	biolink:related_to	OBA:0002223	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:8e5e104b-3dd7-484f-9e75-34c52f176a28	HP:0001560	biolink:related_to	OBA:1000263	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:1d20081e-0d54-4d79-9a13-4f52543a4c9f	HP:0001561	biolink:related_to	OBA:VT0004020	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:d43fbece-8d9a-4eef-8be8-e616af42d568	HP:0001566	biolink:related_to	OBA:0002225	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:64552907-9a4a-41de-8d28-7094a8fd4880	HP:0001572	biolink:related_to	OBA:1000112	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:99acce33-ed6d-45ff-baec-886275231695	HP:0001595	biolink:related_to	OBA:1000253	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:28f061cd-8cfa-4564-a2a7-5ac1634a34b4	HP:0001597	biolink:related_to	OBA:VT0000579	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:862bd735-8a60-4262-a7b4-7c03c6bb227c	HP:0001604	biolink:related_to	OBA:0002228	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:1c0c699b-21b0-4c3e-83dc-2bec0e7d68ee	HP:0001605	biolink:related_to	OBA:0002229	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:6556c452-441a-4e8a-9499-a7202e8df51e	HP:0001626	biolink:related_to	OBA:VT0015074	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:888a6c7d-cb40-4a92-b51c-4a0bb906e31e	HP:0001627	biolink:related_to	OBA:VT0000266	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:37b7c076-689a-40e1-a523-ccb95b1f7439	HP:0001629	biolink:related_to	OBA:0002231	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:19d4a320-2b53-4b87-921c-1157bcfacda5	HP:0001631	biolink:related_to	OBA:0002232	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:437e4f7f-fd14-4495-8854-4b8ace25ede9	HP:0001633	biolink:related_to	OBA:VT0000033	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:313992c6-e08e-43df-b348-1eb00e8a862d	HP:0001637	biolink:related_to	OBA:VT0005329	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:bf475c3f-0133-4d39-bf4f-14e66958fb4a	HP:0001638	biolink:related_to	OBA:VT0010110	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:8732cb35-cb14-476f-8f75-353b296ca75d	HP:0001641	biolink:related_to	OBA:VT0000044	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:f12c991b-e9c8-4472-9f04-0afa87f6e836	HP:0001643	biolink:related_to	OBA:0002236	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:7400c918-0d72-4c96-b77b-01964c5800ec	HP:0001646	biolink:related_to	OBA:VT0000040	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:914a11e2-7204-4664-a518-f20ed88aaae2	HP:0001654	biolink:related_to	OBA:0003469	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5ae0f7d2-1c79-49be-b2f6-068e7e7d8f88	HP:0001667	biolink:related_to	OBA:VT0007032	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:2604be2c-c6d8-45c6-927e-08027c709f9c	HP:0001671	biolink:related_to	OBA:VT0006113	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:dc4c91f1-5490-4d24-b979-18fff5a84336	HP:0001679	biolink:related_to	OBA:VT0000272	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b1412f0e-4313-424b-b9d0-e562902d71a1	HP:0001697	biolink:related_to	OBA:VT0000288	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:33edbaca-9b8c-46eb-8094-2e0661826ead	HP:0001702	biolink:related_to	OBA:VT0000036	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:61f2f347-557d-482a-bb56-f114e374f26b	HP:0001712	biolink:related_to	OBA:VT0007030	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:47c572ce-93ff-41a5-b025-fd648d239cf2	HP:0001713	biolink:related_to	OBA:VT0005294	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0222b991-3b14-4368-aa0c-8ab826da5bf4	HP:0001717	biolink:related_to	OBA:0002244	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0e0bc43e-8558-4194-a2b5-8b7195972dd9	HP:0001735	biolink:related_to	OBA:0004126	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b4e35a15-0860-4a9d-ae77-9ffe637f4bb8	HP:0001739	biolink:related_to	OBA:VT0002251	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a0b7e72a-6154-44ce-a458-3ead22930b7c	HP:0001746	biolink:related_to	OBA:0002247	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:7bd6b277-ce71-4a51-8fdc-a2f5d880b9cc	HP:0001763	biolink:related_to	OBA:0002249	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:7a9a0625-7352-450a-9b9d-51080c499982	HP:0001771	biolink:related_to	OBA:0002568	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:2ba91625-a38b-4af7-9d6c-f9cbfc2e9a29	HP:0001773	biolink:related_to	OBA:0002250	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:9f697c7d-79ec-4533-877f-fc33753593b0	HP:0001783	biolink:related_to	OBA:0002251	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:dcdc46a8-c177-4689-9793-0976f8deba3b	HP:0001787	biolink:related_to	OBA:VT0002907	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:1cee0579-1465-49f9-b1fe-7b08c7bf7873	HP:0001799	biolink:related_to	OBA:VT0000583	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:07025bea-a4f3-4335-9b4c-654486a73635	HP:0001802	biolink:related_to	OBA:0002256	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5371c18f-180a-43a9-8b67-86116e8bee25	HP:0001805	biolink:related_to	OBA:0002254	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:26af9eff-c9e6-4dbe-9e43-0f881b10070c	HP:0001810	biolink:related_to	OBA:0002255	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:942565e8-ff77-4657-befb-34302ec14e3f	HP:0001816	biolink:related_to	OBA:0002254	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:193fb713-dcc2-4750-9a28-286b3d2d4eef	HP:0001817	biolink:related_to	OBA:0002259	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:d00272c1-5123-4cda-b2df-00ab8aaad459	HP:0001821	biolink:related_to	OBA:0002254	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:f02ef954-adb8-48d2-8901-c1b8162b8ee3	HP:0001831	biolink:related_to	OBA:0002261	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:8eec1a1d-95a2-4441-a8aa-51b75953a27f	HP:0001833	biolink:related_to	OBA:1000049	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5ae3483c-2bf3-4959-b818-8825022f51f6	HP:0001838	biolink:related_to	OBA:0002263	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:cc94039c-f582-4cda-b061-8f6f4249c9cf	HP:0001841	biolink:related_to	OBA:0003179	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:99654178-e23e-4c43-991e-1e2339cda885	HP:0001844	biolink:related_to	OBA:0004592	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:2dd1f621-0dfa-4aeb-8cec-0e52bb9f4617	HP:0001847	biolink:related_to	OBA:0002264	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5d954432-17a4-498f-aca6-941907f3ce78	HP:0001850	biolink:related_to	OBA:1000508	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b7a0ff63-c6da-4f02-b822-5af0ccff1a18	HP:0001853	biolink:related_to	OBA:0002266	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:33fc44e2-61f3-4793-acbd-7cec1d9c751d	HP:0001857	biolink:related_to	OBA:0002267	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a09c72ed-28bd-41a7-af9f-7829f2dc0ca5	HP:0001871	biolink:related_to	OBA:1000617	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:00486ea7-844c-43bf-9459-c20352bd5adc	HP:0001877	biolink:related_to	OBA:VT0002447	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:967915be-4f24-4c75-ae27-1b506fbbb032	HP:0001881	biolink:related_to	OBA:VT0008246	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5b7c17b0-72b2-4f54-a251-a62d73ba4f0b	HP:0001885	biolink:related_to	OBA:0002271	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:4ea9fa9f-19fe-4373-864b-3d410cd7cf4f	HP:0001898	biolink:related_to	OBA:0002273	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:3357cdbe-9a9b-4c60-b8e8-ab65d4a277f9	HP:0001911	biolink:related_to	OBA:VT0002441	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:99708bd1-b869-4b73-953f-5fe255b322b1	HP:0001912	biolink:related_to	OBA:VT0002422	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:07dbe1ee-06fc-4c34-a66b-b13109ba7be3	HP:0001928	biolink:related_to	OBA:0100002	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:12e1f4f0-98ea-4417-ad4b-1b08d69df6c4	HP:0001939	biolink:related_to	OBA:VT0002121	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:1d94864e-35a9-4b30-a58e-20bcb3f954ac	HP:0001946	biolink:related_to	OBA:0002276	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:2c7ed42d-b9f8-41e7-a319-0229a518bb11	HP:0001997	biolink:related_to	OBA:1000947	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b85a4754-ea9e-4028-b5a1-1a0df0eb10fe	HP:0001999	biolink:related_to	OBA:2045412	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:56d70c16-f2bf-4c28-9a5f-5b85a4e3ad37	HP:0002000	biolink:related_to	OBA:0002279	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:9384c1a1-7c64-4894-a3f9-bd82ef21a5ad	HP:0002002	biolink:related_to	OBA:0002061	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:df0a15c7-3920-42e1-85ae-105dcedeb8f6	HP:0002014	biolink:related_to	OBA:0002282	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:64008794-4707-4ba3-84dd-902f1b0d99d6	HP:0002019	biolink:related_to	OBA:0002283	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:1dc7c8a0-5ef0-4e73-a06b-5324c722c8df	HP:0002024	biolink:related_to	OBA:1000642	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:84c12911-7db3-4fcc-b04d-062feeb0488a	HP:0002031	biolink:related_to	OBA:VT0000467	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:dfd82b9a-d631-4398-8d2e-37e22d8f7b57	HP:0002033	biolink:related_to	OBA:1000372	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:bffd282c-e859-48a4-981f-2bbe334f8ffd	HP:0002048	biolink:related_to	OBA:0002290	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:ff6b4ce9-89fd-4feb-9f9a-8b1f36dfe8c0	HP:0002056	biolink:related_to	OBA:1000562	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:e86820a0-ee3a-4d09-99cd-2598dbe70d9a	HP:0002060	biolink:related_to	OBA:VT0015105	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:31541931-d6f8-4f1c-9fc4-e478f7502a68	HP:0002087	biolink:related_to	OBA:1000465	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5204cfb6-d44c-493a-b89b-9bae4d417747	HP:0002101	biolink:related_to	OBA:1000634	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0396c4a7-83b9-45c8-a30d-294122d3c1fc	HP:0002103	biolink:related_to	OBA:0005222	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:d3e5076c-8c80-453b-93c6-cc00eddb6bb1	HP:0002104	biolink:related_to	OBA:0002293	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:29f0d651-35b9-45fb-8a8b-1c7c3b4acd2d	HP:0002118	biolink:related_to	OBA:VT0000822	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:7bf94984-fb8d-42e3-9f95-ce7f773c7b08	HP:0002134	biolink:related_to	OBA:VT0006007	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0f2db8aa-7641-4634-ad8a-effcb9fc12dd	HP:0002135	biolink:related_to	OBA:0002296	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:05fc45ae-f903-40ff-9bbb-0539bfad5e26	HP:0002143	biolink:related_to	OBA:VT0000955	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:62f87729-87d4-49c1-a645-31f98ac16d6b	HP:0002151	biolink:related_to	OBA:2050092	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:391a2df4-b16a-4587-bd3a-2fdbcd3c42b2	HP:0002152	biolink:related_to	OBA:VT0005416	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:554ba0bb-285b-4ab2-a799-d7771a227b4c	HP:0002164	biolink:related_to	OBA:0002297	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:0de8afcd-bb52-415b-917d-46798f195169	HP:0002171	biolink:related_to	OBA:VT0006008	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:80701efc-923d-48d5-83f3-6ce46ccd44a5	HP:0002188	biolink:related_to	OBA:0002299	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:81f224b3-de7d-49c0-a64b-62bd6179768d	HP:0002195	biolink:related_to	OBA:0002300	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:91093670-820d-4008-adfd-86f98f5f9514	HP:0002209	biolink:related_to	OBA:0002302	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:3991f13f-9e2b-4314-9ee5-b0fefaf88d1d	HP:0002215	biolink:related_to	OBA:0002303	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:fdc68781-c38f-408b-a220-32ef45a78fe3	HP:0002219	biolink:related_to	OBA:0002330	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:8c13ee02-e955-4406-a793-201b34abd27b	HP:0002221	biolink:related_to	OBA:0002304	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:33e29b58-b383-4554-9658-6b70b82ad423	HP:0002223	biolink:related_to	OBA:0002305	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:d50e88de-aaa6-445d-99a7-9a9e6143d2f6	HP:0002225	biolink:related_to	OBA:0002306	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:1bfb5c28-f247-45ec-86a9-cbcf0f92f8f9	HP:0002242	biolink:related_to	OBA:VT0000477	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:e842bf91-c7b4-47cb-9aa5-8c05da935ce4	HP:0002246	biolink:related_to	OBA:VT0003271	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:1289ee05-8848-4b53-9616-6029b4a34f27	HP:0002250	biolink:related_to	OBA:VT0000489	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:7abcf8ad-a397-4f0f-ae73-937587b0fd45	HP:0002267	biolink:related_to	OBA:0002310	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:f3e60cfe-7d98-4dac-bfc0-4ff33909428a	HP:0002269	biolink:related_to	OBA:VT0006009	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:67e56479-0ad3-4f92-b3f3-d57bc727f0f5	HP:0002304	biolink:related_to	OBA:0002320	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:28cb21e9-e55d-477c-8eaa-85c513e2a8bf	HP:0002314	biolink:related_to	OBA:0002314	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:2676c1be-e1e1-431b-8616-a25ab6a0fe16	HP:0002334	biolink:related_to	OBA:VT0000864	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:3af570c9-87b8-4931-a761-b570910695a7	HP:0002335	biolink:related_to	OBA:0002315	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:bf844ec6-d272-42f9-82b1-31a59dab818a	HP:0002339	biolink:related_to	OBA:VT0004078	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:7a4152d4-1810-4ac7-90c7-fdb741800b32	HP:0002350	biolink:related_to	OBA:0002317	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:07881045-b8ea-40b8-aef5-e8fe6733ddb6	HP:0002352	biolink:related_to	OBA:0002318	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:e5b6243c-7a16-4ef6-a343-b453e784d4cd	HP:0002360	biolink:related_to	OBA:0100002	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:5fb74f4f-38c3-457b-80ce-851b562dae09	HP:0002363	biolink:related_to	OBA:VT0005277	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:f8fca793-003f-439d-8dbc-6bf890472d14	HP:0002375	biolink:related_to	OBA:0002321	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:a400b190-43e7-4c2f-9f95-d9d7232a9e7f	HP:0002398	biolink:related_to	OBA:0002322	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:9020f9b1-346e-48dc-935c-178f05e4d0ac	HP:0002404	biolink:related_to	OBA:0002323	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:b863c0f9-2d19-4d24-a491-68d537eaf8fb	HP:0002418	biolink:related_to	OBA:VT0000897	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:1e00aa0c-5f93-4c65-b785-b6d360af0f8e	HP:0002446	biolink:related_to	OBA:VT0100007	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:4794804e-3ba5-43bc-9b95-10f0163ad354	HP:0002450	biolink:related_to	OBA:VT0000937	UPHENO:phenotypeToTrait	upheno-oba.json
urn:uuid:fd683554-365b-48db-9d10-9d92b48eddfc	HP:0002453	biolink:related_to	OBA:VT0004081	UPHENO:phenotypeToTrait	upheno-oba.json
